SK_ID_CURR,FLAG_OWN_CAR,OWN_CAR_AGE,FLAG_OWN_REALTY,NAME_HOUSING_TYPE,REGION_RATING_CLIENT
417839,Y,11.0,Y,House / apartment,2
107522,Y,17.0,Y,House / apartment,3
325910,N,,Y,House / apartment,2
441163,Y,6.0,Y,House / apartment,2
304808,Y,13.0,Y,House / apartment,3
176759,Y,28.0,Y,House / apartment,2
395742,N,,N,House / apartment,2
425269,Y,29.0,Y,House / apartment,2
443801,N,,N,House / apartment,2
327051,N,,Y,House / apartment,2
142920,N,,Y,House / apartment,3
393460,N,,N,Municipal apartment,2
360840,N,,Y,House / apartment,2
111410,N,,Y,House / apartment,2
318631,Y,17.0,N,House / apartment,2
454004,N,,Y,House / apartment,2
282287,Y,3.0,Y,House / apartment,2
279203,N,,Y,House / apartment,2
142711,Y,9.0,Y,House / apartment,1
357446,N,,N,House / apartment,2
213714,N,,Y,House / apartment,1
206850,N,,Y,House / apartment,2
119347,Y,2.0,Y,House / apartment,1
357943,Y,12.0,N,House / apartment,3
351366,N,,Y,House / apartment,2
372915,Y,64.0,Y,House / apartment,2
188636,N,,Y,House / apartment,2
346734,Y,64.0,Y,House / apartment,2
150243,N,,Y,House / apartment,2
233807,Y,0.0,N,House / apartment,2
325042,Y,8.0,Y,House / apartment,3
451209,Y,4.0,Y,House / apartment,2
263170,N,,N,With parents,2
446567,N,,Y,Municipal apartment,3
157468,N,,Y,House / apartment,3
200362,N,,Y,House / apartment,2
452058,Y,1.0,Y,House / apartment,2
146189,N,,N,With parents,3
372972,N,,N,House / apartment,2
374718,Y,9.0,Y,Municipal apartment,2
366603,Y,6.0,Y,House / apartment,2
326497,N,,Y,House / apartment,3
392675,Y,5.0,Y,House / apartment,2
268774,N,,Y,House / apartment,2
110976,Y,12.0,Y,With parents,2
165485,N,,Y,House / apartment,3
138540,Y,65.0,Y,House / apartment,2
415938,N,,N,House / apartment,2
365162,N,,Y,House / apartment,2
242132,N,,Y,House / apartment,3
162525,Y,2.0,Y,House / apartment,2
132433,Y,21.0,Y,House / apartment,2
353422,Y,13.0,N,House / apartment,3
157152,N,,N,House / apartment,3
222137,N,,N,House / apartment,2
267658,N,,N,House / apartment,2
314918,Y,6.0,Y,House / apartment,2
238034,N,,Y,House / apartment,2
129316,N,,Y,House / apartment,3
368285,N,,Y,Municipal apartment,1
299290,N,,Y,House / apartment,2
439293,Y,10.0,N,With parents,3
361221,N,,Y,House / apartment,2
401939,N,,N,Rented apartment,2
213324,Y,1.0,Y,House / apartment,2
241066,N,,N,Rented apartment,2
238481,N,,N,With parents,2
331920,N,,Y,House / apartment,2
366288,Y,30.0,Y,House / apartment,3
305659,N,,Y,House / apartment,2
309154,N,,Y,House / apartment,2
183467,Y,7.0,Y,House / apartment,2
245797,N,,Y,House / apartment,3
274505,Y,2.0,N,Municipal apartment,1
178310,Y,19.0,Y,House / apartment,2
227186,N,,Y,Municipal apartment,2
335109,N,,Y,House / apartment,2
445794,Y,12.0,N,House / apartment,2
135905,N,,N,House / apartment,2
314201,N,,Y,House / apartment,1
308824,N,,Y,House / apartment,2
407056,N,,Y,House / apartment,2
119224,Y,12.0,Y,House / apartment,2
148540,Y,2.0,Y,House / apartment,2
441395,Y,20.0,Y,House / apartment,2
375495,N,,N,House / apartment,2
453033,Y,28.0,Y,Municipal apartment,2
221514,N,,Y,House / apartment,2
338787,N,,Y,House / apartment,2
116995,N,,Y,House / apartment,3
410715,Y,24.0,N,House / apartment,3
378946,N,,Y,House / apartment,2
402594,N,,Y,House / apartment,3
332880,Y,2.0,N,House / apartment,2
367777,N,,Y,House / apartment,2
237259,N,,Y,House / apartment,2
265731,N,,Y,House / apartment,3
280150,N,,Y,With parents,2
339913,Y,17.0,Y,House / apartment,2
279183,N,,N,House / apartment,2
320091,N,,Y,House / apartment,2
403107,N,,N,Municipal apartment,2
258798,N,,Y,House / apartment,2
243000,N,,Y,House / apartment,2
290042,N,,Y,House / apartment,2
306913,N,,Y,House / apartment,2
236592,Y,16.0,Y,House / apartment,1
135049,N,,Y,House / apartment,3
377420,N,,Y,House / apartment,2
387159,Y,8.0,Y,House / apartment,1
243085,Y,12.0,N,House / apartment,2
316814,N,,Y,House / apartment,2
121843,N,,Y,House / apartment,3
223191,N,,Y,House / apartment,2
135849,N,,Y,House / apartment,2
382972,N,,Y,House / apartment,2
200203,N,,Y,House / apartment,2
453369,N,,Y,With parents,2
407556,N,,Y,House / apartment,2
129924,N,,Y,House / apartment,2
214224,N,,N,Municipal apartment,2
366748,N,,N,House / apartment,2
365996,N,,Y,House / apartment,2
319064,Y,11.0,Y,House / apartment,3
169081,N,,N,House / apartment,2
128333,Y,15.0,Y,House / apartment,3
303543,Y,10.0,N,House / apartment,2
407378,N,,Y,House / apartment,2
153117,N,,Y,House / apartment,2
282593,Y,64.0,Y,House / apartment,2
138098,N,,Y,House / apartment,2
107608,N,,Y,House / apartment,1
185229,Y,34.0,N,House / apartment,2
128045,Y,4.0,Y,House / apartment,1
360463,N,,Y,House / apartment,2
306433,Y,14.0,N,House / apartment,2
370896,N,,Y,House / apartment,2
326393,N,,N,House / apartment,2
268035,N,,N,Municipal apartment,2
348600,N,,Y,House / apartment,2
202270,N,,Y,House / apartment,2
122683,Y,11.0,Y,House / apartment,1
335583,N,,Y,House / apartment,2
352279,Y,9.0,N,House / apartment,2
365767,Y,14.0,Y,House / apartment,2
265208,Y,14.0,N,Rented apartment,3
332857,N,,Y,House / apartment,2
430194,Y,13.0,N,House / apartment,2
392160,N,,N,House / apartment,3
240595,N,,N,House / apartment,3
391846,N,,Y,House / apartment,1
401658,Y,24.0,Y,House / apartment,3
207544,N,,Y,House / apartment,2
226153,N,,Y,House / apartment,2
184079,Y,10.0,N,With parents,2
353932,Y,6.0,Y,House / apartment,2
150356,Y,20.0,Y,House / apartment,3
157837,N,,Y,House / apartment,2
419319,N,,Y,House / apartment,2
138974,N,,Y,House / apartment,2
191007,N,,Y,House / apartment,2
368602,N,,Y,House / apartment,2
283585,N,,Y,House / apartment,2
166599,N,,Y,House / apartment,2
219950,N,,Y,House / apartment,2
435380,Y,3.0,Y,House / apartment,1
105940,N,,Y,House / apartment,2
219022,N,,Y,House / apartment,2
321547,Y,5.0,Y,House / apartment,2
269590,N,,Y,House / apartment,3
209934,N,,Y,House / apartment,2
227316,N,,Y,House / apartment,2
219803,N,,N,House / apartment,2
356430,Y,10.0,N,House / apartment,2
300934,Y,18.0,Y,House / apartment,2
341318,N,,Y,House / apartment,2
261716,N,,N,With parents,2
121468,N,,Y,House / apartment,2
347544,N,,Y,House / apartment,2
164322,N,,Y,House / apartment,3
199488,Y,27.0,N,House / apartment,2
429542,Y,7.0,N,House / apartment,2
339350,Y,8.0,Y,House / apartment,2
406130,N,,Y,House / apartment,3
299431,N,,Y,House / apartment,1
187273,N,,Y,House / apartment,2
422725,Y,11.0,Y,House / apartment,3
260291,N,,Y,House / apartment,2
263509,N,,Y,House / apartment,1
138386,N,,N,Municipal apartment,2
432558,Y,13.0,Y,House / apartment,2
178024,Y,64.0,Y,House / apartment,2
421246,N,,N,House / apartment,2
433240,Y,2.0,Y,House / apartment,2
342925,N,,Y,House / apartment,2
219328,Y,5.0,Y,House / apartment,3
348018,N,,Y,House / apartment,1
222901,Y,2.0,N,House / apartment,2
290787,N,,Y,House / apartment,2
258294,N,,Y,House / apartment,2
420715,N,,Y,House / apartment,2
335560,Y,14.0,N,House / apartment,2
433937,N,,N,House / apartment,2
435001,N,,N,House / apartment,2
278127,Y,9.0,Y,House / apartment,2
260730,Y,12.0,Y,House / apartment,2
186022,N,,Y,House / apartment,3
343070,N,,Y,House / apartment,2
229565,N,,Y,House / apartment,2
107823,N,,Y,House / apartment,2
179779,N,,N,House / apartment,2
280297,N,,Y,House / apartment,3
203962,N,,N,House / apartment,2
326422,N,,Y,House / apartment,1
233635,N,,N,House / apartment,3
378732,N,,Y,House / apartment,1
340704,Y,11.0,Y,House / apartment,2
382383,N,,Y,House / apartment,3
415873,Y,0.0,Y,House / apartment,1
100578,N,,N,With parents,2
142019,N,,N,House / apartment,3
341875,N,,Y,House / apartment,2
344195,N,,Y,House / apartment,2
258689,Y,1.0,Y,House / apartment,2
233739,N,,N,House / apartment,3
132230,N,,Y,Municipal apartment,2
155002,N,,Y,House / apartment,2
178828,Y,14.0,Y,House / apartment,2
149632,Y,1.0,Y,House / apartment,2
275500,N,,N,House / apartment,2
135017,N,,N,House / apartment,2
422949,N,,N,House / apartment,2
209509,N,,Y,House / apartment,2
115158,N,,Y,House / apartment,2
175715,Y,6.0,Y,House / apartment,2
293086,Y,8.0,Y,House / apartment,3
257693,N,,Y,House / apartment,2
244127,N,,N,House / apartment,3
116384,Y,0.0,Y,House / apartment,1
120478,Y,2.0,Y,House / apartment,2
216267,N,,Y,House / apartment,2
128650,Y,28.0,N,House / apartment,2
347005,N,,Y,House / apartment,2
401672,N,,N,House / apartment,2
154189,N,,N,Municipal apartment,1
317494,Y,3.0,N,House / apartment,2
294268,N,,Y,House / apartment,2
407291,Y,12.0,N,House / apartment,2
302201,N,,Y,House / apartment,2
447902,Y,8.0,Y,House / apartment,2
196704,N,,N,House / apartment,2
139331,N,,Y,House / apartment,2
163942,N,,Y,With parents,3
418645,N,,Y,House / apartment,2
108542,N,,Y,House / apartment,3
207221,Y,6.0,Y,House / apartment,2
304014,N,,Y,House / apartment,3
333919,Y,3.0,Y,House / apartment,2
156574,N,,Y,House / apartment,2
134351,Y,6.0,Y,House / apartment,2
283597,Y,4.0,Y,House / apartment,2
252236,N,,Y,House / apartment,3
276517,N,,Y,House / apartment,2
430297,N,,Y,House / apartment,1
366025,Y,16.0,N,House / apartment,2
319354,N,,Y,House / apartment,2
331298,N,,N,House / apartment,2
302370,Y,13.0,N,Municipal apartment,2
452516,Y,3.0,Y,House / apartment,2
176200,N,,Y,House / apartment,2
410871,Y,7.0,Y,House / apartment,2
452417,N,,Y,House / apartment,2
114956,N,,N,House / apartment,2
333258,N,,Y,House / apartment,2
224681,N,,Y,Office apartment,2
215193,Y,1.0,Y,House / apartment,2
425056,N,,Y,House / apartment,2
429064,Y,17.0,Y,House / apartment,2
351413,N,,N,House / apartment,2
204722,Y,3.0,Y,House / apartment,3
321362,N,,Y,House / apartment,2
206402,Y,9.0,Y,House / apartment,2
402143,N,,Y,House / apartment,2
239460,N,,Y,House / apartment,1
263215,N,,Y,House / apartment,3
124580,N,,Y,House / apartment,2
381960,N,,Y,House / apartment,2
139802,N,,N,Rented apartment,2
330390,N,,Y,House / apartment,2
433586,N,,N,House / apartment,3
223813,N,,N,House / apartment,2
368895,Y,10.0,Y,House / apartment,1
167649,N,,N,House / apartment,1
209503,N,,N,House / apartment,2
201496,Y,15.0,Y,House / apartment,2
428161,Y,35.0,N,Office apartment,2
120318,N,,Y,House / apartment,3
219715,Y,6.0,Y,House / apartment,3
248057,N,,N,House / apartment,2
259590,N,,Y,House / apartment,2
312491,N,,Y,Office apartment,2
118695,N,,Y,House / apartment,3
432477,N,,N,With parents,2
357621,Y,17.0,Y,House / apartment,2
111635,N,,Y,House / apartment,2
438146,N,,Y,House / apartment,2
434647,N,,Y,House / apartment,2
160249,N,,Y,House / apartment,1
244500,Y,3.0,N,House / apartment,2
307793,N,,N,With parents,2
100485,Y,8.0,N,House / apartment,2
285608,N,,Y,House / apartment,3
446632,N,,N,House / apartment,2
418844,N,,Y,House / apartment,2
386461,N,,Y,House / apartment,2
296904,N,,Y,House / apartment,2
379935,N,,Y,House / apartment,2
316695,Y,7.0,Y,With parents,1
217926,N,,Y,House / apartment,2
408674,N,,Y,House / apartment,3
101138,N,,Y,House / apartment,2
292756,N,,Y,House / apartment,2
119130,Y,7.0,Y,House / apartment,2
274492,N,,Y,House / apartment,3
243650,N,,Y,House / apartment,3
291410,N,,Y,House / apartment,2
332733,N,,N,With parents,2
242552,N,,Y,With parents,2
172170,N,,N,Municipal apartment,2
438095,Y,0.0,Y,House / apartment,3
410957,N,,Y,House / apartment,2
170158,N,,Y,House / apartment,2
449321,N,,Y,House / apartment,2
429122,N,,Y,House / apartment,2
182917,Y,10.0,Y,House / apartment,2
328598,Y,9.0,Y,House / apartment,1
429603,N,,Y,House / apartment,1
335853,N,,Y,House / apartment,2
431904,N,,Y,House / apartment,1
152147,Y,13.0,N,House / apartment,3
185084,N,,N,House / apartment,2
414385,N,,Y,House / apartment,3
285632,N,,Y,House / apartment,3
102697,N,,N,House / apartment,2
365468,N,,N,House / apartment,2
341516,N,,Y,House / apartment,3
406699,Y,11.0,N,House / apartment,1
293818,N,,Y,House / apartment,2
224672,N,,Y,House / apartment,3
337127,Y,14.0,Y,House / apartment,2
419226,Y,2.0,Y,House / apartment,3
153232,Y,7.0,Y,House / apartment,1
444610,Y,12.0,Y,House / apartment,2
306901,N,,Y,House / apartment,2
444120,N,,N,House / apartment,2
424870,Y,0.0,Y,House / apartment,2
194612,Y,7.0,Y,House / apartment,2
248936,Y,6.0,Y,House / apartment,2
251615,N,,N,House / apartment,2
183521,N,,Y,Rented apartment,2
226786,N,,Y,House / apartment,1
409625,N,,Y,Rented apartment,2
353277,N,,Y,House / apartment,3
239915,N,,N,House / apartment,2
332808,N,,Y,House / apartment,1
347682,N,,Y,House / apartment,2
382079,N,,Y,House / apartment,2
166388,N,,Y,House / apartment,2
128722,Y,21.0,Y,House / apartment,3
132188,Y,13.0,Y,House / apartment,2
128602,N,,Y,House / apartment,3
370696,N,,Y,House / apartment,2
307116,N,,Y,House / apartment,2
313630,N,,Y,House / apartment,2
213414,Y,27.0,Y,With parents,2
301872,N,,N,House / apartment,2
425158,Y,11.0,N,House / apartment,2
167396,Y,30.0,Y,House / apartment,3
189243,N,,Y,House / apartment,2
126145,N,,Y,House / apartment,2
296684,N,,Y,House / apartment,3
439935,N,,Y,House / apartment,2
212433,N,,N,House / apartment,1
200273,N,,Y,House / apartment,2
216933,N,,Y,House / apartment,2
301215,Y,8.0,Y,House / apartment,2
432261,N,,Y,House / apartment,3
423007,Y,1.0,N,House / apartment,2
258777,N,,Y,House / apartment,2
131146,N,,N,House / apartment,2
230995,Y,3.0,Y,House / apartment,2
307009,Y,11.0,N,House / apartment,2
395321,Y,4.0,Y,House / apartment,2
206956,N,,N,House / apartment,3
155517,Y,21.0,Y,House / apartment,2
269969,N,,Y,House / apartment,2
268273,N,,Y,House / apartment,2
356745,N,,N,Municipal apartment,2
132301,N,,N,House / apartment,2
106638,N,,Y,House / apartment,2
347000,N,,Y,Municipal apartment,1
415246,N,,Y,House / apartment,2
441322,Y,6.0,N,House / apartment,1
347356,N,,Y,House / apartment,2
436611,N,,N,House / apartment,2
278757,N,,N,House / apartment,2
393398,Y,2.0,N,House / apartment,3
214878,N,,Y,House / apartment,1
122971,N,,Y,House / apartment,2
325536,Y,10.0,Y,House / apartment,3
101918,N,,N,With parents,2
409453,N,,N,With parents,2
427914,N,,N,House / apartment,2
341958,Y,3.0,Y,House / apartment,2
396311,Y,3.0,Y,House / apartment,2
104675,Y,18.0,Y,With parents,3
276687,N,,N,House / apartment,3
253654,N,,N,House / apartment,2
427320,N,,Y,House / apartment,2
115627,Y,7.0,N,House / apartment,2
448509,N,,Y,House / apartment,2
431183,N,,Y,House / apartment,2
160773,N,,N,House / apartment,2
193189,N,,N,House / apartment,2
319699,Y,6.0,Y,House / apartment,2
397259,Y,10.0,N,House / apartment,2
267729,Y,6.0,Y,House / apartment,2
371187,N,,N,House / apartment,2
166282,Y,7.0,Y,House / apartment,1
240833,Y,0.0,N,House / apartment,3
328657,Y,9.0,N,House / apartment,2
376364,Y,14.0,Y,House / apartment,2
104597,N,,N,House / apartment,2
154609,N,,N,House / apartment,2
234369,N,,Y,House / apartment,3
368836,Y,8.0,Y,House / apartment,3
311122,N,,Y,House / apartment,2
152475,N,,N,House / apartment,2
222593,Y,8.0,Y,House / apartment,2
426125,N,,Y,House / apartment,2
170683,N,,Y,House / apartment,2
218279,N,,Y,House / apartment,3
254321,Y,24.0,Y,House / apartment,2
375277,N,,Y,House / apartment,1
208196,N,,N,House / apartment,2
336587,N,,Y,House / apartment,1
239347,N,,Y,House / apartment,3
443915,Y,1.0,Y,House / apartment,2
422835,N,,Y,House / apartment,2
290429,N,,Y,House / apartment,3
277922,N,,Y,House / apartment,2
275405,N,,Y,House / apartment,2
149819,N,,Y,House / apartment,2
182508,Y,3.0,N,House / apartment,2
131600,N,,Y,House / apartment,2
279177,Y,64.0,N,House / apartment,2
422441,N,,Y,Rented apartment,2
252311,N,,Y,House / apartment,2
449699,Y,2.0,Y,House / apartment,2
173897,Y,17.0,Y,House / apartment,2
260442,N,,N,House / apartment,2
318039,Y,12.0,N,House / apartment,2
437541,N,,N,Municipal apartment,2
377438,N,,Y,House / apartment,2
433898,N,,Y,With parents,2
341746,N,,Y,House / apartment,1
262057,N,,Y,With parents,2
179297,N,,Y,House / apartment,3
179504,N,,N,House / apartment,2
433265,Y,9.0,Y,House / apartment,2
210470,Y,9.0,N,House / apartment,2
257279,N,,Y,House / apartment,2
225534,N,,Y,House / apartment,2
367067,Y,19.0,N,House / apartment,2
246844,N,,Y,House / apartment,2
286339,N,,Y,With parents,2
390125,N,,Y,House / apartment,2
144642,Y,5.0,Y,House / apartment,2
205713,Y,6.0,N,House / apartment,2
182268,N,,N,House / apartment,2
136700,Y,1.0,Y,House / apartment,1
313718,N,,N,House / apartment,1
233350,N,,Y,Rented apartment,2
105959,Y,2.0,N,House / apartment,2
148858,N,,Y,House / apartment,2
144020,Y,4.0,Y,House / apartment,2
116961,Y,22.0,N,House / apartment,2
148349,Y,2.0,N,House / apartment,1
338555,Y,9.0,Y,House / apartment,2
260384,N,,Y,House / apartment,2
246438,N,,Y,House / apartment,1
408339,N,,Y,With parents,2
245699,N,,Y,House / apartment,2
225484,N,,Y,House / apartment,3
276924,Y,2.0,Y,House / apartment,2
295325,N,,Y,House / apartment,2
236803,Y,8.0,Y,House / apartment,2
212151,Y,7.0,N,House / apartment,3
201119,N,,Y,House / apartment,2
182339,N,,N,House / apartment,2
447389,Y,9.0,N,House / apartment,2
334810,N,,N,House / apartment,2
252855,N,,Y,House / apartment,2
314830,N,,Y,House / apartment,2
354903,N,,Y,House / apartment,3
415963,N,,N,Rented apartment,2
104168,N,,Y,House / apartment,2
123661,Y,8.0,Y,House / apartment,2
252445,N,,Y,Municipal apartment,1
190666,N,,Y,House / apartment,2
126389,Y,16.0,Y,House / apartment,2
324502,N,,Y,House / apartment,2
205800,N,,Y,With parents,2
228822,Y,6.0,Y,House / apartment,2
438334,Y,1.0,Y,House / apartment,1
394036,Y,17.0,N,House / apartment,2
429274,Y,4.0,Y,House / apartment,2
375586,Y,4.0,Y,House / apartment,2
362659,N,,Y,House / apartment,2
344606,Y,3.0,Y,House / apartment,3
136397,N,,Y,House / apartment,1
107083,N,,Y,House / apartment,2
276643,N,,Y,House / apartment,2
153541,N,,N,House / apartment,2
207002,N,,Y,House / apartment,2
213149,N,,Y,House / apartment,2
189568,N,,N,House / apartment,3
139706,N,,Y,House / apartment,1
188210,Y,1.0,N,House / apartment,3
193529,N,,Y,House / apartment,2
361648,N,,Y,With parents,2
367323,N,,Y,House / apartment,2
266218,N,,Y,Rented apartment,3
408122,N,,Y,House / apartment,2
225877,Y,16.0,Y,House / apartment,2
369178,Y,16.0,Y,House / apartment,3
241904,N,,Y,House / apartment,2
301894,Y,23.0,Y,House / apartment,2
349649,N,,Y,House / apartment,2
382821,N,,Y,House / apartment,2
122531,N,,N,Municipal apartment,1
393164,N,,Y,House / apartment,2
221945,N,,Y,House / apartment,2
339020,Y,19.0,N,Office apartment,2
184611,N,,N,House / apartment,2
415872,N,,N,House / apartment,2
191157,Y,8.0,Y,House / apartment,2
298044,Y,64.0,Y,House / apartment,1
274112,N,,Y,Municipal apartment,1
191337,N,,N,House / apartment,2
341493,N,,Y,House / apartment,2
382787,N,,Y,House / apartment,3
261332,N,,Y,House / apartment,2
334656,Y,14.0,Y,House / apartment,2
137745,Y,8.0,Y,House / apartment,2
403258,Y,3.0,Y,House / apartment,2
276275,N,,Y,House / apartment,2
234411,N,,Y,House / apartment,3
359985,N,,Y,House / apartment,3
343790,Y,5.0,Y,House / apartment,2
418632,Y,18.0,Y,House / apartment,1
311114,N,,Y,House / apartment,1
289156,N,,Y,House / apartment,2
326899,N,,Y,House / apartment,2
272625,N,,N,House / apartment,2
146311,N,,Y,House / apartment,2
229071,N,,Y,House / apartment,2
263815,N,,Y,House / apartment,2
308890,N,,N,House / apartment,2
296840,Y,10.0,Y,House / apartment,2
253148,N,,Y,House / apartment,2
396358,N,,Y,House / apartment,2
448271,N,,N,With parents,2
269766,Y,6.0,Y,House / apartment,2
161373,N,,N,House / apartment,2
115106,N,,Y,House / apartment,3
229307,N,,Y,Municipal apartment,2
287421,N,,N,House / apartment,2
132431,N,,Y,House / apartment,3
292065,Y,5.0,Y,House / apartment,2
339866,N,,Y,House / apartment,2
240171,N,,Y,House / apartment,2
134384,N,,Y,House / apartment,2
141981,N,,Y,House / apartment,3
241014,N,,Y,Municipal apartment,2
180988,Y,4.0,Y,House / apartment,2
377560,N,,N,House / apartment,2
305402,Y,64.0,Y,House / apartment,2
298869,N,,Y,House / apartment,2
401173,Y,13.0,Y,House / apartment,2
206261,N,,Y,House / apartment,2
438163,Y,0.0,N,House / apartment,2
353379,N,,Y,House / apartment,2
158588,N,,Y,House / apartment,1
440678,Y,3.0,N,House / apartment,1
114565,N,,N,House / apartment,3
162409,N,,N,Office apartment,2
217768,N,,Y,House / apartment,2
